filename,label,fullpath,dataset
id10_0007.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id10_0007.mp4,Celeb-DF-v2
id10_0008.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id10_0008.mp4,Celeb-DF-v2
id10_0009.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id10_0009.mp4,Celeb-DF-v2
id11_0000.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id11_0000.mp4,Celeb-DF-v2
id11_0001.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id11_0001.mp4,Celeb-DF-v2
id11_0002.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id11_0002.mp4,Celeb-DF-v2
id11_0003.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id11_0003.mp4,Celeb-DF-v2
id11_0004.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id11_0004.mp4,Celeb-DF-v2
id11_0005.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id11_0005.mp4,Celeb-DF-v2
id11_0006.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id11_0006.mp4,Celeb-DF-v2
id11_0007.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id11_0007.mp4,Celeb-DF-v2
id11_0008.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id11_0008.mp4,Celeb-DF-v2
id11_0009.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id11_0009.mp4,Celeb-DF-v2
id11_0010.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id11_0010.mp4,Celeb-DF-v2
id12_0000.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id12_0000.mp4,Celeb-DF-v2
id12_0001.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id12_0001.mp4,Celeb-DF-v2
id12_0002.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id12_0002.mp4,Celeb-DF-v2
id12_0003.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id12_0003.mp4,Celeb-DF-v2
id12_0004.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id12_0004.mp4,Celeb-DF-v2
id12_0005.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id12_0005.mp4,Celeb-DF-v2
id12_0006.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id12_0006.mp4,Celeb-DF-v2
id13_0000.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id13_0000.mp4,Celeb-DF-v2
id13_0001.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id13_0001.mp4,Celeb-DF-v2
id13_0002.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id13_0002.mp4,Celeb-DF-v2
id13_0003.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id13_0003.mp4,Celeb-DF-v2
id13_0004.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id13_0004.mp4,Celeb-DF-v2
id13_0005.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id13_0005.mp4,Celeb-DF-v2
id13_0006.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id13_0006.mp4,Celeb-DF-v2
id13_0007.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id13_0007.mp4,Celeb-DF-v2
id13_0008.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id13_0008.mp4,Celeb-DF-v2
id13_0009.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id13_0009.mp4,Celeb-DF-v2
id13_0010.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id13_0010.mp4,Celeb-DF-v2
id13_0011.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id13_0011.mp4,Celeb-DF-v2
id13_0012.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id13_0012.mp4,Celeb-DF-v2
id13_0013.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id13_0013.mp4,Celeb-DF-v2
id13_0014.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id13_0014.mp4,Celeb-DF-v2
id13_0015.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id13_0015.mp4,Celeb-DF-v2
id16_0000.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id16_0000.mp4,Celeb-DF-v2
id16_0001.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id16_0001.mp4,Celeb-DF-v2
id16_0002.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id16_0002.mp4,Celeb-DF-v2
id16_0003.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id16_0003.mp4,Celeb-DF-v2
id16_0004.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id16_0004.mp4,Celeb-DF-v2
id16_0005.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id16_0005.mp4,Celeb-DF-v2
id16_0006.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id16_0006.mp4,Celeb-DF-v2
id16_0007.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id16_0007.mp4,Celeb-DF-v2
id16_0008.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id16_0008.mp4,Celeb-DF-v2
id16_0009.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id16_0009.mp4,Celeb-DF-v2
id16_0010.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id16_0010.mp4,Celeb-DF-v2
id16_0011.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id16_0011.mp4,Celeb-DF-v2
id16_0012.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id16_0012.mp4,Celeb-DF-v2
id16_0013.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id16_0013.mp4,Celeb-DF-v2
id17_0000.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id17_0000.mp4,Celeb-DF-v2
id17_0001.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id17_0001.mp4,Celeb-DF-v2
id17_0002.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id17_0002.mp4,Celeb-DF-v2
id17_0003.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id17_0003.mp4,Celeb-DF-v2
id17_0004.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id17_0004.mp4,Celeb-DF-v2
id17_0005.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id17_0005.mp4,Celeb-DF-v2
id17_0006.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id17_0006.mp4,Celeb-DF-v2
id17_0007.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id17_0007.mp4,Celeb-DF-v2
id17_0008.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id17_0008.mp4,Celeb-DF-v2
id17_0009.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id17_0009.mp4,Celeb-DF-v2
id19_0000.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id19_0000.mp4,Celeb-DF-v2
id19_0001.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id19_0001.mp4,Celeb-DF-v2
id19_0002.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id19_0002.mp4,Celeb-DF-v2
id19_0003.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id19_0003.mp4,Celeb-DF-v2
id19_0004.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id19_0004.mp4,Celeb-DF-v2
id19_0005.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id19_0005.mp4,Celeb-DF-v2
id19_0006.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id19_0006.mp4,Celeb-DF-v2
id19_0007.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id19_0007.mp4,Celeb-DF-v2
id19_0008.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id19_0008.mp4,Celeb-DF-v2
id19_0009.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id19_0009.mp4,Celeb-DF-v2
id1_0000.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id1_0000.mp4,Celeb-DF-v2
id1_0001.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id1_0001.mp4,Celeb-DF-v2
id1_0002.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id1_0002.mp4,Celeb-DF-v2
id1_0003.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id1_0003.mp4,Celeb-DF-v2
id1_0004.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id1_0004.mp4,Celeb-DF-v2
id1_0005.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id1_0005.mp4,Celeb-DF-v2
id1_0006.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id1_0006.mp4,Celeb-DF-v2
id1_0007.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id1_0007.mp4,Celeb-DF-v2
id1_0008.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id1_0008.mp4,Celeb-DF-v2
id1_0009.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id1_0009.mp4,Celeb-DF-v2
id20_0000.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id20_0000.mp4,Celeb-DF-v2
id20_0001.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id20_0001.mp4,Celeb-DF-v2
id20_0002.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id20_0002.mp4,Celeb-DF-v2
id20_0003.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id20_0003.mp4,Celeb-DF-v2
id20_0004.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id20_0004.mp4,Celeb-DF-v2
id20_0005.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id20_0005.mp4,Celeb-DF-v2
id20_0006.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id20_0006.mp4,Celeb-DF-v2
id20_0007.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id20_0007.mp4,Celeb-DF-v2
id20_0008.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id20_0008.mp4,Celeb-DF-v2
id20_0009.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id20_0009.mp4,Celeb-DF-v2
id21_0000.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id21_0000.mp4,Celeb-DF-v2
id21_0001.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id21_0001.mp4,Celeb-DF-v2
id21_0002.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id21_0002.mp4,Celeb-DF-v2
id21_0003.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id21_0003.mp4,Celeb-DF-v2
id21_0004.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id21_0004.mp4,Celeb-DF-v2
id21_0005.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id21_0005.mp4,Celeb-DF-v2
id21_0006.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id21_0006.mp4,Celeb-DF-v2
id21_0007.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id21_0007.mp4,Celeb-DF-v2
id21_0008.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id21_0008.mp4,Celeb-DF-v2
id21_0009.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id21_0009.mp4,Celeb-DF-v2
id22_0000.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id22_0000.mp4,Celeb-DF-v2
id22_0001.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id22_0001.mp4,Celeb-DF-v2
id22_0002.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id22_0002.mp4,Celeb-DF-v2
id22_0003.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id22_0003.mp4,Celeb-DF-v2
id22_0004.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id22_0004.mp4,Celeb-DF-v2
id22_0005.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id22_0005.mp4,Celeb-DF-v2
id22_0006.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id22_0006.mp4,Celeb-DF-v2
id22_0007.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id22_0007.mp4,Celeb-DF-v2
id22_0008.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id22_0008.mp4,Celeb-DF-v2
id22_0009.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id22_0009.mp4,Celeb-DF-v2
id23_0000.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id23_0000.mp4,Celeb-DF-v2
id23_0001.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id23_0001.mp4,Celeb-DF-v2
id23_0002.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id23_0002.mp4,Celeb-DF-v2
id23_0003.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id23_0003.mp4,Celeb-DF-v2
id23_0004.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id23_0004.mp4,Celeb-DF-v2
id23_0005.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id23_0005.mp4,Celeb-DF-v2
id23_0006.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id23_0006.mp4,Celeb-DF-v2
id23_0007.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id23_0007.mp4,Celeb-DF-v2
id23_0008.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id23_0008.mp4,Celeb-DF-v2
id23_0009.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id23_0009.mp4,Celeb-DF-v2
id24_0000.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id24_0000.mp4,Celeb-DF-v2
id24_0001.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id24_0001.mp4,Celeb-DF-v2
id24_0002.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id24_0002.mp4,Celeb-DF-v2
id24_0003.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id24_0003.mp4,Celeb-DF-v2
id24_0004.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id24_0004.mp4,Celeb-DF-v2
id24_0005.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id24_0005.mp4,Celeb-DF-v2
id24_0006.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id24_0006.mp4,Celeb-DF-v2
id24_0007.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id24_0007.mp4,Celeb-DF-v2
id24_0008.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id24_0008.mp4,Celeb-DF-v2
id24_0009.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id24_0009.mp4,Celeb-DF-v2
id25_0000.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id25_0000.mp4,Celeb-DF-v2
id25_0001.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id25_0001.mp4,Celeb-DF-v2
id25_0002.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id25_0002.mp4,Celeb-DF-v2
id25_0003.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id25_0003.mp4,Celeb-DF-v2
id25_0004.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id25_0004.mp4,Celeb-DF-v2
id25_0005.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id25_0005.mp4,Celeb-DF-v2
id25_0006.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id25_0006.mp4,Celeb-DF-v2
id25_0007.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id25_0007.mp4,Celeb-DF-v2
id25_0008.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id25_0008.mp4,Celeb-DF-v2
id25_0009.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id25_0009.mp4,Celeb-DF-v2
id25_0010.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id25_0010.mp4,Celeb-DF-v2
id26_0000.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id26_0000.mp4,Celeb-DF-v2
id26_0001.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id26_0001.mp4,Celeb-DF-v2
id26_0002.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id26_0002.mp4,Celeb-DF-v2
id26_0003.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id26_0003.mp4,Celeb-DF-v2
id26_0004.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id26_0004.mp4,Celeb-DF-v2
id26_0005.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id26_0005.mp4,Celeb-DF-v2
id26_0006.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id26_0006.mp4,Celeb-DF-v2
id26_0007.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id26_0007.mp4,Celeb-DF-v2
id26_0008.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id26_0008.mp4,Celeb-DF-v2
id26_0009.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id26_0009.mp4,Celeb-DF-v2
id27_0000.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id27_0000.mp4,Celeb-DF-v2
id27_0001.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id27_0001.mp4,Celeb-DF-v2
id27_0002.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id27_0002.mp4,Celeb-DF-v2
id27_0003.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id27_0003.mp4,Celeb-DF-v2
id27_0004.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id27_0004.mp4,Celeb-DF-v2
id27_0005.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id27_0005.mp4,Celeb-DF-v2
id27_0006.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id27_0006.mp4,Celeb-DF-v2
id27_0007.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id27_0007.mp4,Celeb-DF-v2
id27_0008.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id27_0008.mp4,Celeb-DF-v2
id27_0009.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id27_0009.mp4,Celeb-DF-v2
id28_0000.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id28_0000.mp4,Celeb-DF-v2
id28_0001.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id28_0001.mp4,Celeb-DF-v2
id28_0002.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id28_0002.mp4,Celeb-DF-v2
id28_0003.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id28_0003.mp4,Celeb-DF-v2
id28_0004.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id28_0004.mp4,Celeb-DF-v2
id28_0005.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id28_0005.mp4,Celeb-DF-v2
id28_0006.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id28_0006.mp4,Celeb-DF-v2
id28_0007.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id28_0007.mp4,Celeb-DF-v2
id28_0008.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id28_0008.mp4,Celeb-DF-v2
id28_0009.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id28_0009.mp4,Celeb-DF-v2
id29_0000.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id29_0000.mp4,Celeb-DF-v2
id29_0001.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id29_0001.mp4,Celeb-DF-v2
id29_0002.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id29_0002.mp4,Celeb-DF-v2
id29_0003.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id29_0003.mp4,Celeb-DF-v2
id29_0004.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id29_0004.mp4,Celeb-DF-v2
id29_0005.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id29_0005.mp4,Celeb-DF-v2
id29_0006.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id29_0006.mp4,Celeb-DF-v2
id29_0007.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id29_0007.mp4,Celeb-DF-v2
id29_0008.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id29_0008.mp4,Celeb-DF-v2
id29_0009.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id29_0009.mp4,Celeb-DF-v2
id2_0000.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id2_0000.mp4,Celeb-DF-v2
id2_0001.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id2_0001.mp4,Celeb-DF-v2
id2_0002.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id2_0002.mp4,Celeb-DF-v2
id2_0003.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id2_0003.mp4,Celeb-DF-v2
id2_0004.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id2_0004.mp4,Celeb-DF-v2
id2_0005.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id2_0005.mp4,Celeb-DF-v2
id2_0006.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id2_0006.mp4,Celeb-DF-v2
id2_0007.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id2_0007.mp4,Celeb-DF-v2
id2_0008.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id2_0008.mp4,Celeb-DF-v2
id2_0009.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id2_0009.mp4,Celeb-DF-v2
id30_0000.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id30_0000.mp4,Celeb-DF-v2
id30_0001.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id30_0001.mp4,Celeb-DF-v2
id30_0002.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id30_0002.mp4,Celeb-DF-v2
id30_0003.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id30_0003.mp4,Celeb-DF-v2
id30_0004.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id30_0004.mp4,Celeb-DF-v2
id30_0005.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id30_0005.mp4,Celeb-DF-v2
id30_0006.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id30_0006.mp4,Celeb-DF-v2
id30_0007.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id30_0007.mp4,Celeb-DF-v2
id30_0008.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id30_0008.mp4,Celeb-DF-v2
id30_0009.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id30_0009.mp4,Celeb-DF-v2
id31_0000.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id31_0000.mp4,Celeb-DF-v2
id31_0001.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id31_0001.mp4,Celeb-DF-v2
id31_0002.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id31_0002.mp4,Celeb-DF-v2
id31_0003.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id31_0003.mp4,Celeb-DF-v2
id31_0004.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id31_0004.mp4,Celeb-DF-v2
id31_0005.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id31_0005.mp4,Celeb-DF-v2
id31_0006.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id31_0006.mp4,Celeb-DF-v2
id31_0007.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id31_0007.mp4,Celeb-DF-v2
id31_0008.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id31_0008.mp4,Celeb-DF-v2
id31_0009.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id31_0009.mp4,Celeb-DF-v2
id32_0000.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id32_0000.mp4,Celeb-DF-v2
id32_0001.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id32_0001.mp4,Celeb-DF-v2
id32_0002.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id32_0002.mp4,Celeb-DF-v2
id32_0003.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id32_0003.mp4,Celeb-DF-v2
id32_0004.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id32_0004.mp4,Celeb-DF-v2
id32_0005.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id32_0005.mp4,Celeb-DF-v2
id32_0006.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id32_0006.mp4,Celeb-DF-v2
id32_0007.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id32_0007.mp4,Celeb-DF-v2
id32_0008.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id32_0008.mp4,Celeb-DF-v2
id32_0009.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id32_0009.mp4,Celeb-DF-v2
id33_0000.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id33_0000.mp4,Celeb-DF-v2
